Timestamp,Action,Parameters,Model Weights,Buy Price,Current Price,Profit Margin,In Position
2024-12-01 06:38:37,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3686.245,0.013,False
2024-12-01 06:39:14,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3709.81,0.013,False
2024-12-01 06:39:46,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3686.245,0.013,False
2024-12-01 06:40:19,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:40:51,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3686.245,0.013,False
2024-12-01 06:41:23,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:41:55,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3686.245,0.013,False
2024-12-01 06:42:28,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:43:01,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:43:33,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:44:05,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3686.245,0.013,False
2024-12-01 06:44:37,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3686.245,0.013,False
2024-12-01 06:45:10,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3686.245,0.013,False
2024-12-01 06:45:43,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:46:15,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3686.245,0.013,False
2024-12-01 06:46:47,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3686.245,0.013,False
2024-12-01 06:47:20,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:47:52,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3686.245,0.013,False
2024-12-01 06:48:25,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:48:57,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:49:29,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:50:02,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:50:34,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:51:06,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:51:39,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:52:11,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:52:43,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:53:16,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3686.245,0.013,False
2024-12-01 06:53:48,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:54:21,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:54:53,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:55:25,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:55:57,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:56:29,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:57:01,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:57:34,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:58:06,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:58:38,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 06:59:10,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3686.245,0.013,False
2024-12-01 06:59:42,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3686.245,0.013,False
2024-12-01 07:00:15,HOLD,"(0.013, 28)",[[-0.11031451 -0.01036272 -0.11753969 -0.14895464 -2.33690641  4.17693016   -1.49034305 -0.3391163   0.38931803 -0.43183686  0.23225519 -0.78836814   -0.47338737 -0.21929172  0.          0.12360111]],0.01,3704.525,0.013,False
2024-12-01 07:00:47,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:01:19,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:01:51,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:02:23,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:02:55,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:03:27,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:03:59,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:04:31,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:05:03,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:05:35,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:06:07,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:06:39,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:07:11,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:07:43,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:08:15,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3709.88,0.011,False
2024-12-01 07:08:47,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:09:19,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:09:52,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:10:24,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:10:56,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:11:27,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:11:59,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:12:32,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3709.88,0.011,False
2024-12-01 07:13:04,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:13:36,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3709.88,0.011,False
2024-12-01 07:14:08,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:14:40,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3709.88,0.011,False
2024-12-01 07:15:12,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:15:44,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:16:17,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:16:49,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:17:21,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:17:53,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:18:25,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3709.88,0.011,False
2024-12-01 07:18:57,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:19:29,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3709.88,0.011,False
2024-12-01 07:20:01,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:20:33,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3709.88,0.011,False
2024-12-01 07:21:05,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:21:37,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:22:10,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3709.88,0.011,False
2024-12-01 07:22:42,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:23:14,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:23:46,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:24:18,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:24:50,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:25:22,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:25:54,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:26:26,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3709.88,0.011,False
2024-12-01 07:26:58,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3709.88,0.011,False
2024-12-01 07:27:31,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
2024-12-01 07:28:03,HOLD,"(0.011, 28)",[[-0.11775969 -0.14040355 -0.09193859 -0.25538598 -2.15147366  3.82309188   -1.71078056 -0.05379824  0.42429648 -0.13490667  0.25046135 -0.72347016   -0.55039841 -0.1550058   0.          0.23476177]],0.01,3704.525,0.011,False
